Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Mukesh_Art_Gallery,Saumya G.,5.0 of 5 bubbles,Jul 2021 • Family,Fantastic!,Brilliantly curated collection! Had a lovely experience. Always found something incredible to take home!
Mukesh_Art_Gallery,Ritu Chaudhary,5.0 of 5 bubbles,Jul 2021 • Solo,People are really welcoming and warm. They helped me a lot to select the exact paintings i was looking for.,The collection here is exquisite. They do have really affordable collection as well. All the paintings here are absolutely stunning.
Mukesh_Art_Gallery,Mukesh,5.0 of 5 bubbles,Jul 2021 • Solo,"""Best art gallery""",One of the best art collection ever seen.... Very helpful staff...great experience ... highly recommended.
Mukesh_Art_Gallery,Satyadev,5.0 of 5 bubbles,Jul 2021 • Friends,Art  heart of Pink City,"It's an wonderful and mesmerising visit to Mukesh Art Gallery. The only place in pink city where  you will find all the solutions regarding art weather It's ur home ,office ,work place or any spiritual place. Very close to fortis and walking distance fm Mariot and Tapri. You must visit and find all ur solutions....Gd day...."
Mukesh_Art_Gallery,Subhash Ghotwal,5.0 of 5 bubbles,Jul 2021 • Solo,Massive collection,It was a great experience shopping here. Massive collection of paintings and handicrafts spread across various floors. Would recommend anybody who is looking to buy affordable art.
Mukesh_Art_Gallery,Ankur G,5.0 of 5 bubbles,Jul 2021 • Couples,Wonderful experience,"The art collection at Mukesh Art Gallery is amazing, across all tastes and budgets. Its normal to get confused with so many options, but the owner and the staff were very patient and guided us through selection and provided right inputs. We wanted to get the paintings delivered at Mumbai, and that was also arranged at reasonable cost. Finally our beautiful paintings arrived, in best shape, safely packed and delivered before the promised time.Over all a wonderful and warm experience.Must visit for art lovers or otherwise, you will definitely find something for your favorite corner in home."
Mukesh_Art_Gallery,Syed Adeel Naqvi,5.0 of 5 bubbles,Jul 2021 • Family,Heaven for art lovers at affordable prices,They offer wide collection with humble and courteous staff. Located at one of the most prime location of jaipur. Indeed a great experience. The best is the reasonable price they offer along with great quality. Highly recommended. Must visit place.
Mukesh_Art_Gallery,Prachi,5.0 of 5 bubbles,Jun 2021 • Family,Amazing experience,Amazing collection they have..I will highly recommend visiting there place if u r looking for unique and genuine work..😊
Mukesh_Art_Gallery,NandKishoreMeena,5.0 of 5 bubbles,Jul 2021 • Couples,Nice hidden Gem,Good experience overall. Good collection to explore. One can buy paintings and other things as per their requirements. Staff was polite and courteous enough to show you each floor they have. I will definitely recommend everyone to explore this place when in Jaipur
Mukesh_Art_Gallery,neenarzu,5.0 of 5 bubbles,Jul 2021 • Solo,Marvelous piece for art lovers worth a visit,"First time I saw a large and such a fantastic collection of artifacts and paintings which have varied taste for all cultures and religions. Very affordable and tastefully done up. As a tourist from Maharastra visiting Jaipur, this has been my one of the most memorable experience. God bless you all"
