Tourist Attraction,Name,Rating,Date and criteria,Title,Review
Ada_Chikan,Heer,4.0 of 5 bubbles,Aug 2022 • Solo,Nice experience,"Material is good and price appropriate and on time delivery, hassle free shopping. Over all experience was good"
Ada_Chikan,Sonia,5.0 of 5 bubbles,Aug 2022 • Solo,"Great products, amazing collection","Amazing products.. I loved the quality of cloth, thread work is simply awesome..value for money. The kurta that I ordered was rich in color and looks elegant."
Ada_Chikan,Tulika,5.0 of 5 bubbles,Jul 2022 • Family,Besr,Excellent service....highly recommend...prompt service best staff. Will definitely buy it again and again
Ada_Chikan,Debarchana M,5.0 of 5 bubbles,Sep 2021 • Solo,Make a discount facility,"Awesome quality, though I am a seldom buyer but in case of chikankari work I love Ada's product most."
Ada_Chikan,shailendra,5.0 of 5 bubbles,Aug 2022,nyc,"ada deresh is vary soft and nyc,ada deresh is vary soft and nycada deresh is vary soft and nycada deresh is vary soft and nycada deresh is vary soft and nyc"
Ada_Chikan,Shreya,5.0 of 5 bubbles,Jul 2022 • Family,Modern chikkan designs,"Came here looking for a chikkankari sharara and the had a wonderful experience. Their designs are fresh and unique. I ended up selecting a pastel suit piece and a readymade white sharara that they died in the same color. I got my suit piece stitched at Ada itself and it fits very well. They accomodated all my requirements (pearl strap, lace on the edge of the dupatta) and the staff was polite and helpful."
Ada_Chikan,A Roy,5.0 of 5 bubbles,Aug 2022 • Business,Amazing Chikankari,"Amazing collection, if you are looking for a exclusive pieces, this is a must visit place. They have a stitching unit too so you can get your suits / kurtas stitched as per your requirements"
Ada_Chikan,Satabdi Choudhury,5.0 of 5 bubbles,May 2022 • Friends,Just awesome hand embroidery,Awesome collections. .I took 5 sarees...salwar suits..and Potli bags 🎒 👌...All the hand embroideries are so perfect and soo intricate..just love your all collections...
Ada_Chikan,Smriti,5.0 of 5 bubbles,Aug 2022 • Solo,Excellent,Quality  of the product is very nice. I bought three times online and the product is wow every time. Thus time although colour difference was there what I purchased and what I got but the quality is good.
Ada_Chikan,RK,5.0 of 5 bubbles,Jul 2022 • Solo,Superb collection,Chikankari work is fantastic…very elegant and beautiful collection. You must visit the store when in Lucknow
Ada_Chikan,Sagar Lal,5.0 of 5 bubbles,Dec 2021 • Couples,Excellent and Exclusive Collection,Went in Dec 2021 end and in Jul 2022.Had great experience shopping at the shop. Vibrant and soothing colours. Colour combination pieces are too good.Extremely Elegant intricate designs not allowing the eyes and mind to get off the shelves.Quality of cloth and work is maintained to highest standards.Wishing Ada to excell further
Ada_Chikan,Kanika,5.0 of 5 bubbles,Aug 2022 • Friends,Great,"Amazing product, material quality is nice.Must buy, colour quality is also good. Thank you for kurti"
Ada_Chikan,Manas Dubey,5.0 of 5 bubbles,Aug 2022 • Solo,Recommend this shop,Variety is totally good but prices are fixed and bit high.. I’ll recommend this to everyone.. the variety is superb
Ada_Chikan,Sushmita,2.0 of 5 bubbles,Aug 2022,good product with poor logistic and online services,"The cloth quality and craftsmanship are very nice.The size chart is wrong mentioned. I usually take 40 bust size. After checking the same in the given size chart, I selected M which turn out to be a much tighter option. So I looked for an exchange, and this service is very much poor.  They are asking me to send the product on my own and if I go for the return instead of exchange, they have informed me that the money will go to ""ADA wallet"" not my original source.Disappointed with the online and logistics service."
Ada_Chikan,Supriya,5.0 of 5 bubbles,Aug 2022 • Solo,Highly recommend Ada,My experience with Ada Chikan online shopping has been just amazing. The kurti that I purchased was exact to what I saw on the site. Fabric and workmanship is excellent. Recommend it highly to others. Thanks.
Ada_Chikan,Apeksha,4.0 of 5 bubbles,Aug 2022 • Solo,Pretty collection,I ordered one kurti from Ada and it is very beautiful I found that kurti out of stock on my tra then I ordered that from their site
Ada_Chikan,Smitha Rose,4.0 of 5 bubbles,Aug 2022 • Solo,Nice,Recently I purchased online a white kurta pajama set for my 2YO daughter. Excellent product with fine finishing. The team was quick and prompt in the service.
